true,144,2600914
true,276,9544889
true,38,540991
true,168,766403
true,14,299783
true,1092,3808249
true,156,3101466
true,1683,1888274
true,196,399560
true,1494,2640753
true,2744,4608211
true,257,722579
true,73,288232
true,238,213025
true,7,51946
true,168,221718
true,131,203344
true,165,921280
true,36,77378
true,156,153994
true,240,216621
true,170,169423
true,135,181418
true,654,3408365
true,204,281596
true,210,188376
true,21,140035
true,13,53272
true,14,66526
true,17,62368
true,224,215408
true,84,168993
true,1298,2218599
true,128,139776
true,306,2193133
true,156,194408
true,14,60929
true,139,8782795
true,204,955356
true,192,214264
true,240,256817
true,12,105032
true,250,1154191
true,10,46137
true,208,205617
true,332,818868
true,168,1121922
true,120,133185
true,162,231824
true,13,97598
true,144,216826
true,13,33744
true,42,82210
true,546,1190616
true,21,142743
true,322,471070
true,225,709675
true,12,74110
true,1887,2507991
true,169,176863
true,406,3113526
true,14,46564
true,190,183370
true,3082,11528680
true,463,7557291
true,5,215878
true,1513,2242823
true,15,103333
true,32,158561
true,4681,7093757
true,2295,6432468
true,624,1135235
true,220,481394
true,180,201525
true,199,778774
true,13,53005
true,380,1942051
true,168,545483
true,765,755007
true,123,195403
true,180,223436
true,11,49856
true,12,96393
true,414,456184
true,14,91495
true,170,478181
true,14,92244
true,196,201758
true,240,248001
true,13,87466
true,14,61267
true,165,186818
true,64,239174
true,77,168108
true,126,166274
true,238,244214
true,13,63764
true,210,229448
true,180,184477
true,65,100160
true,165,4113897
true,60,162375
true,16,87214
true,1036,2499565
true,7280,6462113
true,588,703214
true,396,365005
true,15,41158
true,121,136453
true,192,154779
true,150,127458
true,14,74394
true,20,158705
true,1162,2579796
true,108,119264
true,182,160223
true,238,272865
true,13,44906
true,149,224722
true,20,61956
true,110,107658
true,490,396056
true,210,531518
true,192,165166
true,6,36361
true,14,48270
true,132,120155
true,50,123224
true,97,117285
true,11,47103
true,10,63575
true,1216,1094971
true,169,149091
true,144,134995
true,144,141590
true,108,130391
true,158,245596
true,15,68889
true,182,149928
true,55,187214
true,182,151925
true,121,112820
true,176,290451
true,18,73724
true,252,206648
true,50,220625
true,44,79277
true,195,155582
true,82,328690
true,1230,1474704
true,132,131532
true,256,201054
true,143,130371
true,266,259071
true,228,677251
true,8,39546
true,210,167732
true,143,158678
true,356,955960
true,12,45975
true,153,224793
true,125,379081
true,158,3181363
true,448,488672
true,135,190105
true,264,256527
true,15,69955
true,210,171765
true,238,180149
true,880,723193
true,12,42434
true,149,220855
true,14,40816
true,143,133627
true,144,130535
true,192,160176
true,208,525760
true,255,202915
true,132,122441
true,192,721891
true,530,952588
true,13,61900
true,57,87873
true,34,174881
true,70,101147
true,146,187167
true,270,279700
true,14,44993
true,121,120758
true,252,659542
true,204,174863
true,195,163237
true,117,120496
true,210,188355
true,196,205661
true,104,119913
true,3645,3470508
true,247,436759
true,1496,4002523
true,140,237769
true,204,187257
true,185,451425
true,272,634267
true,180,151931
true,14,35522
true,91,109453
true,13,55909
true,181,175289
true,15,53132
true,75,85135
true,474,561928
true,507,493940
true,13,48283
true,182,166872
true,196,202730
true,33,121739
true,192,163077
true,11,41953
true,172,470516
true,1767,1756174
true,242,649269
true,0,59920
true,177,221194
true,509,1272859
true,28,73164
true,187,455930
true,105,191082
true,505,636787
true,240,309419
true,143,264336
true,208,156195
true,31,86309
true,10,35801
true,140,131376
true,135,127465
true,14,67618
true,122,181570
true,11,78519
true,14,46699
true,154,207732
true,180,188641
true,224,194356
true,1008,785295
true,16,117059
true,544,550007
true,225,207519
true,14,90297
true,0,28925
true,17,177563
true,151,202528
true,195,154679
true,12,50936
true,118,184695
true,92,274237
true,798,698976
true,62,96050
true,12,109236
true,583,1142844
true,1365,1037182
true,10,44010
true,15,33058
true,195,187016
true,165,134627
true,11,34036
true,132,350215
true,204,166400
true,120,168744
true,195,203212
true,17,43942
true,15,70966
true,195,157831
true,10,81814
true,180,191774
true,14,55110
true,15,96171
true,765,659875
true,192,171436
true,108,391220
true,756,564655
true,15,82171
true,101,609583
true,13,41032
true,198,467464
true,168,535548
true,615,565588
true,14,41059
true,66,150767
